site_number,site,buff_dist,harvest,harvest_2000,harvest_pre2000,pipeline,roads,seismic_lines,veg_edges,wells,lc_agriculture,lc_broadleaf,lc_coniferous,lc_developed,lc_grassland,lc_mixed,lc_shrub
17,LUC_17,4000,0.453919108,0.2562718617088564,0.19764724618077475,0.008805405,0.009635763999999998,0.0033364379999999997,0.017353114000000006,0.014141969,0,0.14675928400000005,0.5026227639999999,0.07603654300000003,0.05297139900000001,0.015548113999999998,0.16877423000000003
18,LUC_18,4000,0.490415122,0.2379252793661626,0.2524898426964847,0.0031617780000000005,0.004238456,0.0023711640000000003,0.0071749299999999995,0.01062901,0,0.05430776800000001,0.40390791000000004,0.008800356,0.008825553,0.011731836999999998,0.5103695549999999
21,LUC_21,4000,0.532630309,0.2325838433137721,0.30004646550707614,0.007201653,0.00711065,0.0014791469999999999,0.011851687999999997,0.01311825,0,0.10100029,0.35155181399999996,0.059475911,0.008447125,0.011201769999999998,0.4683230890000001
23,LUC_23,4000,0.45873543799999994,0.45873543753140644,0,0.015095749999999998,0.01374947,0.00186992,0.024139962999999997,0.018913789,0,0.02268586,0.6655315509999998,0.10572964200000003,0.053984532999999994,4.358860000000001e-4,0.14079427600000002
24,LUC_24,4000,0.45839650400000004,0.23214991159618373,0.22624659201076103,0.009659013,0.008886837999999998,0.0021594879999999998,0.015550185999999999,0.018799576999999998,0,0.156376503,0.33675057799999997,0.058463172,0.020186192999999998,0.022720106999999996,0.40454609
26,LUC_26,4000,0.38465097900000006,0.18626732099613086,0.1983836576837802,0.011707041999999999,0.009573016999999998,0.003136735,0.016614162,0.02037516,0,0.17354705500000003,0.394630389,0.06693112500000001,0.027759528999999998,0.028634142999999997,0.30677164799999995
30,LUBF_30,4000,0.10636608700000001,0.10036121645480983,0.006004870090068379,0.012354292000000001,0.008835263000000001,0.003844979,0.013492961,0.015431375,0,0.42043070300000007,0.301054484,0.066756883,0.027948339000000003,0.10676006600000001,0.07704952400000001
31,LUC_31,4000,0.316353848,0.15500813769170663,0.16134570982909036,0.008167627999999998,0.00861927,0.003262903,0.020773872999999998,0.011465761,0,0.26714511599999996,0.251347486,0.052384959,0.038725658,0.104396364,0.240184514
35,LUBF_35,4000,0.12196494100000002,0.1124697106703376,0.009495230499022816,0.014653577999999999,0.008956383999999998,0.003554596,0.013311762999999999,0.016921936,0,0.5080982380000001,0.18712251499999996,0.06838501899999999,0.037154666,0.107055315,0.08183677700000001
37,LUC_37,4000,0.45792912300000005,0.33962572736372293,0.11830339519223819,0.006313453,0.008493564,0.0017299340000000002,0.013504370000000002,0.013560177,0,0.07360033,0.744599955,0.06311898999999999,0.07995288899999999,0,0.02823578
38,LUC_38,4000,0.283767322,0.14885942149503661,0.1349079007039536,0.018437178000000002,0.012143979,0.005228162,0.025167611000000003,0.016867866999999998,0,0.191586009,0.46477403700000003,0.087447823,0.06321114300000001,0.066154844,0.126506691
39,LUS_39,4000,0.23929595500000003,0.13317338644277738,0.10612256877563722,0.017488961000000004,0.010620514,0.0037347870000000003,0.024415623,0.018141149,0,0.28285112700000004,0.28699230600000003,0.070939884,0.062407424999999996,0.10727590900000002,0.14189234900000003
42,LUC_42,4000,0.306846559,0.2042907157261982,0.10255584327732672,0.007230844999999999,0.007435275999999999,0.004046352,0.012262215000000002,0.013188793,0,0.176781976,0.6388992190000001,0.05679186900000001,0.07659707400000001,0.003033108,0.016984082
44,LUBF_44,4000,0.22143638600000004,0.14896314028610239,0.07247324557506495,0.020970700000000002,0.010781832999999998,0.0031032919999999997,0.024071806,0.018567066,0,0.30478692100000004,0.28956169100000007,0.07308447100000001,0.06277936499999999,0.088062685,0.13740336900000003
45,LUC_45,4000,0.24358504100000003,0.13635468897368724,0.10723035216286145,0.020158446000000003,0.01230329,0.004337844999999999,0.028618946000000003,0.019253133999999998,0,0.222478533,0.365155319,0.08820414400000001,0.06966003899999999,0.079759151,0.13028791
46,LUBF_46,4000,0.15581916200000004,0.14135668377189664,0.01446247869587803,0.026328326000000006,0.012772743,0.0028664019999999997,0.019910039,0.024189249,0,0.41868588800000006,0.2871787990000001,0.093962001,0.07273918500000001,0.041621236,0.08510361400000001
51,LUC_51,4000,0.27677281800000003,0.1729611535919561,0.10381166418533344,0.011564979,0.00795469,0.004707116000000001,0.021025228,0.008889087,0,0.231760824,0.466164142,0.064655559,0.04528566999999999,0.07890000000000001,0.096901622
55,LUBF_55,4000,0.29070717100000004,0.22618597639100713,0.06452119503912171,0.025598844000000003,0.011732089999999999,0.0038716510000000003,0.021873386,0.019761672,0,0.201390972,0.375355427,0.09376062700000001,0.08322763600000001,0.06279029700000001,0.1621334
56,LUS_56,4000,0.28845054000000003,0.20516521954794156,0.083285320707216,0.013670086000000001,0.008950171,0.0034488110000000004,0.025136780999999997,0.012488124,0,0.221033581,0.32825193799999997,0.07654050500000001,0.045460020999999996,0.074654459,0.19431869300000001
58,LUBF_58,4000,0.179700522,0.17970052227334368,0,0.011942533,0.009414763,0.003011886,0.015748848999999995,0.01393935,0,0.316915854,0.43020428400000005,0.066184385,0.04863789900000001,0.03484138700000001,0.10321619300000001
60,LUC_60,4000,0.086207447,0.054521670678516376,0.03168577615033395,0.029142916999999997,0.012343944999999999,0.003983983000000001,0.022636046000000007,0.019306821,0,0.37316768100000003,0.29302164000000003,0.10100025200000001,0.12537269599999998,0.027350459000000004,0.057009709000000006
62,LUBF_62,4000,0.31822430700000004,0.2525895802434594,0.0656347269725999,0.014996416,0.006491568,0.00409741,0.013309251000000001,0.012211089,0,0.28371807600000004,0.27849612500000004,0.071054592,0.046095257,0.07666382900000002,0.21206645600000004
63,LUBF_63,4000,0.184819642,0.11800559773755774,0.06681404430061554,0.027911924000000005,0.011224525999999999,0.0034405730000000006,0.022093854,0.016320818,0,0.349602521,0.27307804,0.100069804,0.119575559,0.03273965000000001,0.10478575300000002
67,LUBF_67,4000,0.32185182,0.21489476623782905,0.10695705373009148,0.015815307,0.010062849999999998,0.003432318,0.017992429,0.014310244,0,0.34458680700000005,0.340525485,0.074334009,0.069692657,0.029701351,0.141159691
70,LUS_70,4000,0.29690593200000004,0.1960972273277364,0.10080870443297947,0,2.40012e-4,0.006295762999999999,0.001532681,2.29607e-4,0,0.002322734,0.13263814100000001,0.008748915999999999,0.100073538,0.0030034319999999995,0.7532132399999999
74,LUG_74,4000,0.241253575,0.20716223453698773,0.0340913403990038,0.0025941239999999997,1.0406300000000001e-4,0.006999871999999999,0.001036269,0,0,0.013881669000000001,0.16209241100000002,0.003848026,0.136564766,0.009458124999999998,0.674155004
75,LUBF_75,4000,0.17452888400000002,0.08988356651971828,0.08464531726648407,0,0.005347848,0.005979035,0.011704806,9.692e-4,0,0.8066770420000001,0.026387294000000006,0.024116499,0,0.10397107100000001,0.016623567
77,LUC_77,4000,0.19711749200000003,0.11984201125307627,0.07727548101162944,0.0102885,0.0066378520000000005,0.004459741000000001,0.012950407999999998,0.014419037000000001,0,0.091105018,0.6816196649999999,0.062010595,0.017917229,0.017547561,0.10395074200000001
81,LUBF_81,4000,0.204558665,0.11680562124401592,0.08775304378581263,0.005727742,0.004894512,0.004241407,0.011639169,0.008686589,0,0.266036348,0.558188425,0.044755661,0.010444333,0.036658424,0.08361228500000001
83,LUBF_83,4000,0.21437719200000002,0.1624025747366243,0.05197461677028651,0,0.0043917719999999995,0.005588452,0.013004716000000001,9.77289e-4,0,0.7424348649999999,0.021534285,0.028497317000000005,0.002078937,0.09200819499999999,0.09027152000000001
88,LUBF_88,4000,0.29066980300000006,0.28280741535069526,0.00786238725739062,0,0.003158987,0.008852472,0.0035012380000000003,0.0018760819999999998,0,0.6208919180000001,0.07664456500000001,0.028897660999999998,0.0020301530000000003,0.121572937,0.14996276600000003
94,LUS_94,4000,0.321221506,0.2811059134705254,0.04011559217322412,0,0.004344343999999999,0.003185282,0.016554891000000002,7.60854e-4,0,0.728179655,0,0.037121195,0.006915456999999999,0.025188214000000004,0.15642299800000004
95,LUS_95,4000,0.44811845300000003,0.4481184528859913,0,0,0.001860476,0.00546685,0.0029350259999999994,5.163520000000001e-4,0,0.587004406,0.04375281400000001,0.025527450000000004,0.004635839999999999,0.041112858000000016,0.2979666330000001
99,LUBF_99,4000,0.119645777,0.07429581327027929,0.04128295572145286,0.0047484300000000005,6.76381e-4,0.00990922,0.00185182,0.004036688,0,0.71422571,0.16959004300000002,0.013646256000000002,0.016909765,0.020401908000000003,0.065226319
100,LUUK_100,4000,0.164418584,0.03553145701610601,0.09677245483650494,0,0.002383353,0.0076475,0.002558476,0.001820877,0.014216844000000001,0.9169129589999999,0.015281033999999999,0.015667436000000003,0.0029814719999999998,0.0030585600000000005,0.018473839000000002
104,LUBF_104,4000,0.29496361000000004,0.03813495562316395,0.21443200355356845,0.003300792,0.001367423,0.005450581,0.0029164489999999998,0.00265449,0,0.837498529,0.059345763,0.019118633,0.011900682999999999,0.006166074,0.06597031699999999
105,LUBF_105,4000,0.304666519,0.06147362133286512,0.24319289773565694,7.98716e-4,0.0015539349999999998,0.005625003,0.002443605,0.0015208040000000002,0,0.7376186120000001,0.161610477,0.015509710999999999,0.003891184,0.021945411000000005,0.059424606
107,LUS_107,4000,0.24202703800000003,0.24202703820809307,0,0,0.001118831,0.005506351,0.001322855,0,0,0.6640901489999999,0.128793602,0.008316388,0.0010444340000000003,0.016543890999999998,0.176109714
110,LUC_110,4000,0.05912618900000001,0.05614813600628857,0.0029780533353340106,0.0013447020000000001,0.0033864240000000003,0.005170571999999999,0.001263048,0.004437157,0,0.5617186420000001,0.340972242,0.001415551,0,0.095893564,0
117,LUC_117,4000,0.15224524300000003,0.025651462240047357,0,0.001706153,0.008342413,0.004128024,0.012498280999999998,0.001824437,0.20272774500000001,0.5110071389999999,0.08507001,0.046084138999999996,0.031242098999999995,0.027306071,0.096562798
118,LUS_118,4000,0.28523103,0.1943923204133987,0.05271533113858849,0.004766779,0.005996283,0.006280534999999999,0.010319003,0.002568777,0.01150221,0.5810397279999999,0.16637407299999998,0.037787312999999996,0.020174351000000004,0.04018062700000001,0.140723877
119,LUAG_119,4000,0.04911209300000001,0,0,0.001538855,0.006827308999999999,0.005058813,0.013397020000000003,0.001268096,0.201660741,0.487644054,0.08472276400000002,0.051987773999999994,0.048896379000000004,0.048454656,0.07602458600000002
120,LUS_120,4000,0.051935679000000005,0,0,0.002211032,0.006389469,0.0065675840000000004,0.012716267,0.00150978,0.113609463,0.5751748760000002,0.10699632600000002,0.051765418,0.025770579000000002,0.052284703999999994,0.070601909
121,LUBF_121,4000,0.051964522,0,0,0.0038878460000000004,0.006514889,0.006901358999999999,0.012914611,0.0023767709999999997,0.06534893199999998,0.592676695,0.09791998399999999,0.053767401,0.020024457000000002,0.062190679000000006,0.067188543
124,LUAG_124,4000,0.06431961499999998,0,0,0,0.006641252999999999,0.0016860989999999997,0.008518238,0.0013013369999999998,0.30070424199999995,0.347916442,0,0.042027324000000005,0.11775479500000001,0.006283954,0.06604740799999999
125,LUW_125,4000,0.049576800000000004,0,0,0,0.004254044,0.0025475230000000003,0.007430331,2.5361000000000003e-4,0.22773108900000003,0.43326338500000006,0.034865860000000005,0.037519460000000004,0.041966344999999995,0.026714462,0.081598556
130,LUBF_130,4000,0.007145685000000001,0,0,0,0.001286191,6.351899999999999e-4,0.001526573,0,0.080088207,0.14689068700000002,0.00125846,0.009354635,0.070037076,6.0606e-4,0.054269945
131,LUS_131,4000,0.0029089949999999997,0,0,0,2.7942300000000005e-4,3.53943e-4,2.6583600000000003e-4,0,0.022918999000000002,0.098511137,0,0.0016794019999999998,0.050036343000000004,0,0.020439031
132,LUBF_132,4000,0.06999819899999998,0,0,2.27747e-4,0.007124922999999999,0.001873586,0.011748609,0.0012608360000000002,0.2928284600000001,0.421772228,0.017797024,0.063252013,0.05375105000000001,0.009975629,0.06255281899999998
136,LUS_136,4000,0.008177683,0,0,0,0.0020185309999999996,7.86376e-4,0.002718092,7.94119e-4,0.096826559,0.07073821000000001,0,0.013010446,0.083116395,0,0.061331247000000005
137,LUAG_137,4000,0.057940208,0,0,6.131199999999999e-4,0.012228083,0.0016330109999999998,0.019719493999999997,7.84852e-4,0.326779744,0.385252203,0.003455234,0.09566834,0.044540299,0.008184973,0.049754493999999996
140,LUBF_140,4000,0,0,0,2.48956e-4,0.007317161,3.840219999999999e-4,0.007595138,0,0.30176360199999996,0.074677425,0,0.042988389,0.016446718,0,0.02610356
141,LUC_141,4000,0.16154304100000003,0.08298394667486875,0.07651355760002121,0.007791602,0.010457879,0.004444813999999999,0.017889356,0.001959136,0.0070040269999999995,0.40122654700000004,0.225563427,0.07392020400000002,0.049406087,0.052205492,0.087253988
1,LUD_1,4250,0.33867743199999994,0.20715652809123458,0.1315209043834484,0.016503297,0.01019127,0.007024689,0.017794048,0.018776168,0,0.097541155,0.41578389000000004,0.09138139099999998,0.028445251,0.003374905,0.363473411
2,LUC_2,4250,0.3983819070000001,0.2602829014323837,0.13809900555641097,0.03597857199999999,0.016961756,0.004960246999999999,0.029090756,0.033410548,0,0.05715979800000001,0.45501368700000006,0.14378858100000003,0.066758903,0.0010068429999999999,0.27627219000000003
4,LUC_4,4250,0.27175794,0.21639147478967238,0.05536646521237488,0.023764381,0.013668464999999998,0.008580483,0.023848571,0.028652982,0,0.058762598000000006,0.6141092930000001,0.11542617400000002,0.04848658599999999,0.005726174,0.15235348400000004
6,LUS_6,4250,0.463841524,0.22810153590380797,0.23573998761869228,0.022672104,0.01445859,0.0036236159999999996,0.027108246,0.021519416000000003,0,0.14801019500000004,0.35564975099999996,0.13394504900000004,0.060209047,0.008824652,0.279717555
10,LUS_10,4250,0.546434982,0.19846836985882396,0.34796661223226494,0.004150596,0.007806179000000002,0.0012054090000000002,0.015111822999999998,0.008776709,0,0.167889874,0.38064879300000004,0.06534889399999998,0.008341127999999998,0.011256749,0.36435126700000003
12,LUBF_12,4250,0.43669264100000005,0.1550190828014778,0.2816735580158498,0.015437224,0.012558683,0.0016903749999999998,0.02982391,0.012328237999999998,0,0.24695395300000003,0.28358151900000006,0.10197307000000001,0.050133123000000016,0.035495377999999994,0.258360044
13,LUC_13,4250,0.43794441200000006,0.1824895428588229,0.2554548693605769,0.014302173,0.010994249000000001,0.002918444,0.022402094,0.01436334,0,0.21765803500000003,0.402533323,0.09131176199999999,0.056515753,0.024771103,0.17614098300000003
17,LUC_17,4250,0.44766237600000003,0.25919809339528577,0.18846428292826378,0.009175149999999998,0.010000627,0.0033919299999999996,0.018155967000000005,0.014834927,0,0.149679719,0.493161551,0.079239039,0.05015480900000001,0.022216908999999996,0.17001699200000003
18,LUC_18,4250,0.478701311,0.23735177074480796,0.2413495406415357,0.003215213,0.004212169,0.002514286,0.006733348,0.010167316000000001,0,0.056985652,0.407505718,0.008593887,0.007879767999999999,0.012596368,0.504616471
21,LUC_21,4250,0.529592844,0.23040741795567155,0.29918542555524547,0.0072923779999999995,0.0069794209999999995,0.001487016,0.011821332999999998,0.013004525,0,0.098197354,0.350936502,0.059587581,0.00888317,0.010581364,0.4718140270000001
23,LUC_23,4250,0.4439769840000001,0.44397698403307506,0,0.01483576,0.014161125,0.0020627040000000003,0.024742581999999996,0.018512524,0,0.023019869999999998,0.6647861779999998,0.10896401000000001,0.05238355000000001,3.8611299999999994e-4,0.136596077
24,LUC_24,4250,0.45842430200000006,0.23442847846473644,0.22399582396443382,0.008830071,0.008094323,0.0022777510000000006,0.014164019,0.017437277,0,0.15280907900000001,0.34632161,0.053248352000000006,0.018980519000000005,0.025005986000000004,0.40187753400000004
26,LUC_26,4250,0.397495202,0.19284167709156944,0.20465352511124776,0.010738090999999998,0.008831311,0.003220956,0.015216345000000001,0.018548981,0,0.16050534200000002,0.39256390300000005,0.060772138,0.029076412,0.029427680999999997,0.32576006
30,LUBF_30,4250,0.11042841899999999,0.10346152708815042,0.006966891937002462,0.012095480999999998,0.008898533,0.0038158259999999996,0.013754473,0.015168369,0,0.41632871300000013,0.30119702899999995,0.06654711899999999,0.028248027,0.109300228,0.078378884
31,LUC_31,4250,0.30150112399999995,0.15099427204214153,0.150506851484243,0.008721298999999998,0.008406119,0.003312551,0.020211805,0.011477811,0,0.28229596300000004,0.251292898,0.05216374900000001,0.039017542,0.10145096599999999,0.22971939700000005
35,LUBF_35,4250,0.12841768900000003,0.11701295490693894,0.011404734344431637,0.013834117000000002,0.008863821,0.0036259749999999996,0.013264177,0.016724595000000002,0,0.48740532300000006,0.20385630100000002,0.067153435,0.03375429,0.103880946,0.083184461
37,LUC_37,4250,0.442943764,0.3325355433997151,0.11040822031898377,0.006397544999999999,0.008240223,0.0018914529999999998,0.013160397999999999,0.013694285,0,0.083328163,0.7401609739999999,0.061310245,0.07417473300000002,0,0.025017589
38,LUC_38,4250,0.28642735900000005,0.1515403611861716,0.13488699779234564,0.017356972000000005,0.012041343,0.005078717,0.024864965000000003,0.016988529999999998,0,0.193804702,0.45831715700000003,0.08490217400000001,0.06214433,0.06656613800000001,0.13244223100000005
39,LUS_39,4250,0.242171356,0.1349898781253049,0.10718147813078915,0.019284561,0.011093599,0.003805703,0.025044885,0.018745493000000002,0,0.280967255,0.28621566500000006,0.07687956,0.065471955,0.10316855100000001,0.14256499800000003
42,LUC_42,4250,0.30498774300000003,0.20928956622563247,0.0956981771252153,0.007076618,0.007496081999999999,0.00407541,0.011758138999999997,0.013081077,0,0.17381406500000002,0.648135327,0.05445272500000001,0.07463579400000002,0.0031259319999999992,0.016624473
44,LUBF_44,4250,0.22141145700000003,0.1522323716739526,0.06917908540379067,0.021585875000000004,0.011229083,0.003415903,0.02473017,0.018243738000000002,0,0.30136776600000004,0.2844186850000001,0.07636502800000002,0.06869875700000001,0.08710644500000002,0.139760564
45,LUC_45,4250,0.251391182,0.14312642044503404,0.10826476153523017,0.019824855,0.011759386,0.004440511,0.027202122999999995,0.019219946999999998,0,0.23004898200000004,0.360754957,0.08531372300000001,0.070054661,0.07866987700000001,0.13303933300000004
46,LUBF_46,4250,0.16029124500000003,0.1433157697583494,0.016975475416194197,0.025736000999999998,0.012362015999999998,0.003002824,0.019896683999999998,0.023779528,0,0.402741937,0.29531385100000007,0.092778473,0.074940712,0.04953321900000001,0.08406352200000002
51,LUC_51,4250,0.2724180770000001,0.17057780796120856,0.1018402690769263,0.011651272999999998,0.0074636979999999995,0.004720566,0.019896039999999997,0.008579367,0,0.239865772,0.456543169,0.060756835999999995,0.04293776900000001,0.08048855199999999,0.100208051
55,LUBF_55,4250,0.29480096900000013,0.22552718722005222,0.06927378129919382,0.024859092,0.011251411999999999,0.0038646450000000003,0.020951777000000005,0.020106909,0,0.21841466900000003,0.359506457,0.092429508,0.08182896899999999,0.06251496899999999,0.164713515
56,LUS_56,4250,0.2954715650000001,0.2104631720345722,0.08500839249587483,0.013235825000000003,0.008741954,0.0033907019999999998,0.024896198999999997,0.011801679999999998,0,0.231325986,0.31921236300000005,0.07726149400000001,0.045606745,0.07294222300000001,0.19546689400000003
58,LUBF_58,4250,0.18821939300000004,0.1879401929360801,2.79200551699595e-4,0.011934261,0.009300281,0.003133766,0.015298066999999999,0.013816700999999999,0,0.30700115799999994,0.4336167130000001,0.06389515300000001,0.047640798000000005,0.033645682,0.114113585
60,LUC_60,4250,0.11009498200000001,0.06604967416760746,0.04404530781249155,0.027824218999999997,0.011544954,0.003886038,0.021150702,0.01837935,0,0.359277966,0.307180145,0.09513653500000001,0.11905537,0.026262208999999998,0.06992259599999999
62,LUBF_62,4250,0.329496842,0.2619981128681371,0.06749872927097611,0.015004127999999999,0.007053556999999999,0.003915154999999999,0.014282763,0.012123956,0,0.280703764,0.270242157,0.073048379,0.04576170399999999,0.073350237,0.227493662
63,LUBF_63,4250,0.191839265,0.12455437814027036,0.067284886975443,0.027836192999999995,0.010730392999999998,0.003246646,0.020994786,0.015789128,0,0.3417501559999999,0.2823474690000001,0.096899031,0.11507465000000001,0.035622451,0.108444893
67,LUBF_67,4250,0.329993549,0.21572443149583237,0.11426911787863117,0.014722422999999998,0.009730131,0.003371335,0.017517837,0.014231284999999998,0,0.341612063,0.338962001,0.073646999,0.06367983799999999,0.029633491999999997,0.15246560600000003
70,LUS_70,4250,0.306510316,0.1927049212171421,0.11380539512804513,7.945249999999999e-4,3.6454699999999995e-4,0.006155336,0.001662039,2.24819e-4,0,0.0020575080000000004,0.125430222,0.009256415,0.10712300200000002,0.00266048,0.7534723729999999
74,LUG_74,4250,0.23433199500000002,0.1973151530745818,0.037016842381334195,0.0023737730000000005,1.4019800000000002e-4,0.006832971,9.48243e-4,0,0,0.012296565000000002,0.174360818,0.0036998649999999997,0.133367955,0.009110983999999997,0.6671638139999999
75,LUBF_75,4250,0.17394146100000005,0.08731620861477385,0.08662525253227023,0,0.005116758,0.006049100000000001,0.011990853,0.001083189,0,0.7927992580000001,0.02917091,0.025139684,0,0.10479046500000001,0.025245181999999998
77,LUC_77,4250,0.212582677,0.12623316926387948,0.08634950768398666,0.009188707999999997,0.006265201000000001,0.004390923999999999,0.012550871,0.013285357,0,0.08635380999999999,0.6828614689999999,0.057498257000000004,0.016588551000000003,0.015955735000000006,0.11563637600000001
81,LUBF_81,4250,0.220480549,0.1316246730800107,0.08885587560422288,0.006607735,0.005048512,0.00398429,0.011538089,0.00913394,0,0.2703616750000001,0.544338952,0.04602643399999999,0.017756031000000002,0.034415655,0.086831501
83,LUBF_83,4250,0.21846829800000006,0.16760272056681413,0.050865577028662276,0,0.004581692,0.005650826999999999,0.012809544,8.666040000000001e-4,0,0.736085353,0.020978814000000005,0.028852080999999998,0.003195196999999999,0.09079422800000002,0.09512177400000002
88,LUBF_88,4250,0.286791657,0.27403254467487376,0.012759112565390399,0,0.003048922,0.008676352000000002,0.0034156269999999996,0.002064073,0,0.625405691,0.07706208200000002,0.02961592,0.0017983370000000001,0.121360511,0.14475745900000003
94,LUS_94,4250,0.317739479,0.27058982873758375,0.047149650499989926,0,0.0040249199999999995,0.003355844,0.01578803,6.739739999999998e-4,0,0.728976031,0,0.03578207199999999,0.006125803,0.02427876,0.160487612
95,LUS_95,4250,0.4235854620000001,0.42358546197514596,0,0,0.0020136319999999996,0.005752928,0.002888147,4.6096200000000004e-4,0,0.595008693,0.05757486700000001,0.025224891,0.005002218,0.044276578,0.27291275300000006
99,LUBF_99,4250,0.13600441100000002,0.0794661283314879,0.05142227548019198,0.0044738749999999996,6.46252e-4,0.009732926999999999,0.001713389,0.0037504739999999997,0,0.706776057,0.17042833800000004,0.012652281,0.015702628999999996,0.023086325,0.07135437
100,LUUK_100,4250,0.15529202899999997,0.03534647782107899,0.09120809296942592,0,0.002249322,0.007625709,0.0023955089999999997,0.001612956,0.020136412,0.8939827709999999,0.025196846,0.014582214000000001,0.002911718,0.003114811,0.021051292000000003
104,LUBF_104,4250,0.293403289,0.04304823737772218,0.2058218344408654,0.003172279,0.001412159,0.005820648,0.002724136,0.0029203460000000003,0,0.8208040510000001,0.076448686,0.018206563,0.01129152,0.005719873999999999,0.067529306
105,LUBF_105,4250,0.311023252,0.0653186136673464,0.24569163879004913,7.79852e-4,0.001422948,0.005576676999999999,0.0023155709999999998,0.0013853939999999999,0,0.74900495,0.15247875300000002,0.015151992999999997,0.003869689,0.020786845999999998,0.05870776900000001
107,LUS_107,4250,0.23544270100000003,0.23544270125618041,0,0,0.001167559,0.00546103,0.0013501989999999998,0,0,0.6559493730000001,0.13791002600000002,0.008970276000000001,9.25174e-4,0.019744298999999996,0.17124498000000005
110,LUC_110,4250,0.060802962,0.05359041792047093,0.007212543992397946,0.0013192619999999999,0.0035717379999999996,0.005109603000000001,0.0013146479999999999,0.004847784,0,0.5608863849999999,0.34302395399999996,0.0016705849999999998,0,0.09340888599999998,0.00101019
117,LUC_117,4250,0.160698202,0.03315519514325731,0,0.0016083079999999997,0.008046078,0.004458803999999999,0.012069480999999998,0.0016373129999999998,0.187993626,0.532244549,0.07757032100000001,0.04540408399999999,0.031146223999999997,0.029636514,0.09600468200000001
118,LUS_118,4250,0.279321309,0.1899397038150913,0.051991656670306155,0.004604506999999999,0.005946614999999999,0.006432245,0.010060463999999998,0.0022825849999999997,0.010188809,0.5825171769999998,0.176950515,0.037162052,0.020544331000000002,0.039441838,0.13022651699999999
119,LUAG_119,4250,0.044357463,0,0,0.001486545,0.006653621,0.005170739,0.013205980999999999,0.001123296,0.200148547,0.49073241399999995,0.08669763600000001,0.05085493,0.048419883000000004,0.049684505,0.07292258400000001
120,LUS_120,4250,0.048342246,0,0,0.0024771530000000006,0.006303244,0.006233544999999999,0.012468391,0.001751539,0.119564034,0.5657095200000001,0.098368105,0.050441018000000004,0.029346942999999997,0.05251876600000001,0.07057534600000001
121,LUBF_121,4250,0.05284722900000001,0,0,0.003877905,0.0063223889999999994,0.006740045,0.012583411999999999,0.002606773,0.061306105,0.5844182819999999,0.09762867800000001,0.05143136800000001,0.018302354000000007,0.06333331399999999,0.070107984
124,LUAG_124,4250,0.058893296000000005,0,0,0,0.006287152,0.0017121520000000002,0.008130889,0.0011527409999999999,0.2911779730000001,0.349890443,9.379089999999999e-4,0.039935396,0.11261039799999999,0.006486352,0.07133526000000001
125,LUW_125,4250,0.047856642000000005,0,0,0,0.004292026,0.0025243730000000003,0.007384485,4.493e-4,0.224608076,0.4139868020000001,0.038134926,0.03793147299999999,0.044361129000000006,0.028750499000000002,0.083041886
130,LUBF_130,4250,0.00848207,0,0,0,0.001856939,6.06941e-4,0.0020366769999999998,0,0.08078350000000001,0.145472964,0.0028050519999999997,0.011907599999999999,0.06988434099999999,5.36856e-4,0.053487782
131,LUS_131,4250,0.002576826,0,0,0,4.175270000000001e-4,3.40476e-4,4.05216e-4,0,0.027936055,0.096977656,0,0.0027822980000000003,0.050870983,0,0.02627985
132,LUBF_132,4250,0.064701316,0,0,3.99347e-4,0.00754068,0.00206649,0.012136745999999999,0.001116865,0.304702784,0.4108666730000001,0.020272912,0.06420166100000001,0.055224671999999995,0.011420454999999998,0.057823040000000006
136,LUS_136,4250,0.007303690000000001,0,0,0,0.002028876,7.822570000000001e-4,0.002752818,7.03441e-4,0.10378920900000001,0.07019693500000002,0,0.013250523000000002,0.07561434200000001,0,0.057763366000000003
137,LUAG_137,4250,0.056841049000000005,0,0,5.4311e-4,0.012173871,0.0016640939999999999,0.019467045000000002,8.922190000000002e-4,0.334780878,0.37707995,0.006613577999999999,0.09344675000000001,0.045319410000000004,0.008083697999999999,0.051784685
140,LUBF_140,4250,0,0,0,2.2052900000000002e-4,0.007212374999999999,4.39356e-4,0.008367003999999999,0,0.30078184399999996,0.07385572100000001,0,0.045801016,0.016503350000000003,0,0.026007881
141,LUC_141,4250,0.16226300100000005,0.08612409579077653,0.07271829593534508,0.007240296,0.009776466000000001,0.004553278,0.016829208,0.001985052,0.006204259999999999,0.391281145,0.21471664600000004,0.06975345699999999,0.04962345800000001,0.055324049,0.096251198
1,LUD_1,4500,0.34424309499999994,0.20970080939542463,0.1345422859690908,0.016752244,0.010273012000000002,0.006973123,0.017980868,0.018551852,0,0.10354886399999999,0.410747453,0.09201887399999999,0.030495229,0.0030103319999999997,0.360175523
2,LUC_2,4500,0.39590477800000007,0.2619409996214519,0.13396377790496672,0.035186928,0.016474537,0.005169285000000001,0.028356812000000002,0.03390377,0,0.058902709000000004,0.4547897,0.14159876400000002,0.065658704,9.324320000000001e-4,0.27811769300000005
4,LUC_4,4500,0.268011118,0.21162499111834399,0.05638612731940893,0.023353891,0.013630345999999998,0.008559603,0.023663546,0.028128707000000003,0,0.053555844000000005,0.600220203,0.11452806,0.047706411,0.006110732,0.168695752
